coder_id,coder,jobset,unit_id,unit_status,variable,value,time_question,time_answer,field
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1921,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:22:56.566Z,2024-10-21T14:23:05.604Z,
17641,7lkguFRx_T8RlAOhoEd9WA**,set_47,s1878,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:23:03.280Z,2024-10-21T14:23:05.460Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1894,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:23:05.414Z,2024-10-21T14:23:13.234Z,
17641,7lkguFRx_T8RlAOhoEd9WA**,set_47,s1879,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:23:07.471Z,2024-10-21T14:23:13.408Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1922,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:23:07.729Z,2024-10-21T14:23:10.355Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1923,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:23:12.028Z,2024-10-21T14:23:14.721Z,
17641,7lkguFRx_T8RlAOhoEd9WA**,set_47,s1880,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:23:15.866Z,2024-10-21T14:23:22.912Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1895,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:23:15.548Z,2024-10-21T14:23:19.813Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1924,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T14:23:16.634Z,2024-10-21T14:23:23.390Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1896,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:23:21.478Z,2024-10-21T14:23:30.868Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1925,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:23:26.556Z,2024-10-21T14:23:31.114Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1897,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:23:32.635Z,2024-10-21T14:23:45.085Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1926,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:23:34.654Z,2024-10-21T14:23:39.653Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1927,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:23:42.539Z,2024-10-21T14:23:47.256Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1898,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:23:47.280Z,2024-10-21T14:23:50.219Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1928,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:23:48.887Z,2024-10-21T14:23:56.248Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1899,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:23:52.492Z,2024-10-21T14:23:58.303Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1929,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:23:57.798Z,2024-10-21T14:24:01.448Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1900,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:24:00.070Z,2024-10-21T14:24:07.455Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1930,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:24:02.918Z,2024-10-21T14:24:12.075Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1901,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:24:09.128Z,2024-10-21T14:24:27.455Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1931,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:24:13.670Z,2024-10-21T14:24:18.760Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1932,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:24:21.630Z,2024-10-21T14:24:30.434Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1902,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:24:29.383Z,2024-10-21T14:24:32.718Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1933,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:24:32.103Z,2024-10-21T14:24:39.023Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1903,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-21T14:24:36.031Z,2024-10-21T14:24:44.127Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1934,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:24:41.016Z,2024-10-21T14:24:44.406Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1935,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-21T14:24:45.825Z,2024-10-21T14:24:53.660Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1904,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T14:24:46.572Z,2024-10-21T14:24:51.776Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1905,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:24:55.373Z,2024-10-21T14:24:59.766Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1936,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T14:24:56.989Z,2024-10-21T14:25:09.542Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1906,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:25:01.515Z,2024-10-21T14:25:03.644Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1907,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:25:05.203Z,2024-10-21T14:25:09.697Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1937,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:25:10.914Z,2024-10-21T14:25:14.345Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1908,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:25:12.066Z,2024-10-21T14:25:33.933Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1938,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:25:17.057Z,2024-10-21T14:25:22.350Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1939,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:25:24.224Z,2024-10-21T14:25:33.425Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1940,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:25:35.077Z,2024-10-21T14:25:38.111Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1909,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:25:36.243Z,2024-10-21T14:25:37.915Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1910,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:25:39.500Z,2024-10-21T14:25:42.524Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1941,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:25:40.095Z,2024-10-21T14:25:54.552Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1911,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:25:44.220Z,2024-10-21T14:25:46.003Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1912,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:25:48.107Z,2024-10-21T14:26:01.724Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1942,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-21T14:25:55.967Z,2024-10-21T14:26:01.574Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1943,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:26:02.978Z,2024-10-21T14:26:08.963Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1913,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:26:03.367Z,2024-10-21T14:26:08.749Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1944,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:26:10.611Z,2024-10-21T14:26:16.317Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1914,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:26:10.843Z,2024-10-21T14:26:13.373Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1915,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T14:26:16.564Z,2024-10-21T14:26:22.192Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1945,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:26:17.778Z,2024-10-21T14:26:34.451Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1916,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:26:24.206Z,2024-10-21T14:26:30.613Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1917,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:26:33.063Z,2024-10-21T14:26:42.067Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1946,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:26:35.908Z,2024-10-21T14:26:41.135Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1947,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:26:42.974Z,2024-10-21T14:26:45.572Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1918,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:26:44.020Z,2024-10-21T14:26:46.791Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1948,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:26:47.065Z,2024-10-21T14:26:53.407Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1919,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:26:49.140Z,2024-10-21T14:26:54.341Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1949,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-21T14:26:54.950Z,2024-10-21T14:27:01.145Z,
17642,7lkguFRx_T_DR8Ho2ibaBA**,set_48,s1920,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:26:56.512Z,2024-10-21T14:27:03.691Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1950,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:27:02.630Z,2024-10-21T14:27:07.381Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1951,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T14:27:08.980Z,2024-10-21T14:27:17.068Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1952,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T14:27:20.664Z,2024-10-21T14:27:30.079Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1953,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:27:31.817Z,2024-10-21T14:27:34.145Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1954,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:27:35.711Z,2024-10-21T14:27:40.000Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1955,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:27:41.336Z,2024-10-21T14:27:45.605Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1956,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:27:47.583Z,2024-10-21T14:27:53.526Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1957,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:27:54.957Z,2024-10-21T14:27:58.394Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1958,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:27:59.976Z,2024-10-21T14:28:02.566Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1959,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-21T14:28:04.071Z,2024-10-21T14:28:08.672Z,
17643,7lkguFRx_T870WVDpzw76w**,set_49,s1960,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-21T14:28:10.557Z,2024-10-21T14:28:17.111Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,intro,DONE,intro,confirmed,2024-10-21T14:32:00.501Z,2024-10-21T14:32:22.135Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,survey,DONE,geslacht,Vrouw,2024-10-21T14:32:23.320Z,2024-10-21T14:32:25.252Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,survey,DONE,leeftijd.jaar,54,2024-10-21T14:33:02.110Z,2024-10-21T14:33:04.403Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,survey,DONE,opleiding,VMBO,2024-10-21T14:33:05.180Z,2024-10-21T14:33:09.785Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,survey,DONE,politiek_int,neutraal,2024-10-21T14:33:10.097Z,2024-10-21T14:33:17.999Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,survey,DONE,politiek_pos,4. midden,2024-10-21T14:33:20.029Z,2024-10-21T14:33:26.889Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,training_intro,DONE,continue,confirmed,2024-10-21T14:33:29.165Z,2024-10-21T14:34:15.745Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,training1,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:34:17.034Z,2024-10-21T14:34:29.334Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,training2,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:34:31.636Z,2024-10-21T14:34:49.248Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1961,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:34:51.805Z,2024-10-21T14:35:07.680Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1962,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:35:09.618Z,2024-10-21T14:35:24.850Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1963,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:35:26.807Z,2024-10-21T14:35:37.424Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1964,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:35:39.615Z,2024-10-21T14:35:50.627Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1965,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:35:52.667Z,2024-10-21T14:35:57.118Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1966,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:35:58.871Z,2024-10-21T14:36:08.124Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1967,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:36:09.738Z,2024-10-21T14:36:13.616Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1968,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:36:15.246Z,2024-10-21T14:36:30.424Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1969,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:36:32.358Z,2024-10-21T14:36:40.401Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1970,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:36:42.077Z,2024-10-21T14:36:51.462Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1971,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:36:53.252Z,2024-10-21T14:37:00.846Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1972,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:37:02.667Z,2024-10-21T14:37:10.173Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1973,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:37:11.805Z,2024-10-21T14:37:16.946Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1974,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:37:18.748Z,2024-10-21T14:37:23.993Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1975,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:37:26.013Z,2024-10-21T14:37:35.280Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1976,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:37:37.169Z,2024-10-21T14:37:48.159Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1977,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:37:50.285Z,2024-10-21T14:37:57.075Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1978,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:37:58.993Z,2024-10-21T14:38:06.144Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1979,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:38:08.007Z,2024-10-21T14:38:17.248Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1980,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:38:19.064Z,2024-10-21T14:38:24.898Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1981,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:38:26.628Z,2024-10-21T14:38:32.301Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1982,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:38:34.008Z,2024-10-21T14:38:48.851Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1983,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:38:50.673Z,2024-10-21T14:39:40.581Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1984,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:39:42.320Z,2024-10-21T14:39:48.416Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1985,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:39:50.606Z,2024-10-21T14:40:15.026Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1986,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:40:16.621Z,2024-10-21T14:40:23.447Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1987,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T14:40:25.213Z,2024-10-21T14:40:34.745Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1988,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:40:36.794Z,2024-10-21T14:40:44.225Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1989,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:40:46.213Z,2024-10-21T14:41:00.010Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1990,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:41:01.775Z,2024-10-21T14:41:08.488Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1991,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:41:10.277Z,2024-10-21T14:41:33.682Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1992,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:41:37.106Z,2024-10-21T14:41:40.430Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1993,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:41:42.221Z,2024-10-21T14:41:53.210Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1994,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T14:41:55.226Z,2024-10-21T14:42:05.861Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1995,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:42:07.823Z,2024-10-21T14:42:14.051Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1996,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T14:42:15.813Z,2024-10-21T14:42:26.506Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1997,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:42:28.719Z,2024-10-21T14:42:34.061Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1998,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-21T14:42:35.894Z,2024-10-21T14:42:48.172Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s1999,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T14:42:49.911Z,2024-10-21T14:43:01.437Z,
17644,7lkguFRx_T8j6DH__RwEXQ**,set_50,s2000,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T14:43:03.638Z,2024-10-21T14:43:08.076Z,
17645,7lkguFRx_T-pTpOEXl0UmA**,set_51,intro,DONE,intro,confirmed,2024-10-21T15:10:59.165Z,2024-10-21T15:11:05.207Z,
17645,7lkguFRx_T-pTpOEXl0UmA**,set_51,survey,DONE,geslacht,Vrouw,2024-10-21T15:11:06.142Z,2024-10-21T15:11:08.565Z,
17645,7lkguFRx_T-pTpOEXl0UmA**,set_51,survey,DONE,leeftijd.jaar,60,2024-10-21T15:11:08.990Z,2024-10-21T15:11:12.000Z,
17645,7lkguFRx_T-pTpOEXl0UmA**,set_51,survey,DONE,opleiding,VMBO,2024-10-21T15:11:13.154Z,2024-10-21T15:11:16.742Z,
17645,7lkguFRx_T-pTpOEXl0UmA**,set_51,survey,DONE,politiek_int,Wel geinteresseerd,2024-10-21T15:11:17.010Z,2024-10-21T15:11:21.828Z,
17645,7lkguFRx_T-pTpOEXl0UmA**,set_51,survey,DONE,politiek_pos,6. rechts,2024-10-21T15:11:23.490Z,2024-10-21T15:11:27.749Z,
17645,7lkguFRx_T-pTpOEXl0UmA**,set_51,training_intro,DONE,continue,confirmed,2024-10-21T15:11:29.426Z,2024-10-21T15:11:46.165Z,
17645,7lkguFRx_T-pTpOEXl0UmA**,set_51,training1,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T15:11:47.167Z,2024-10-21T15:11:54.633Z,
17645,7lkguFRx_T-pTpOEXl0UmA**,set_51,training2,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T15:11:57.424Z,2024-10-21T15:12:23.140Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,intro,DONE,intro,confirmed,2024-10-21T15:12:31.414Z,2024-10-21T15:12:43.342Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,survey,DONE,geslacht,Man,2024-10-21T15:12:44.210Z,2024-10-21T15:12:46.326Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,survey,DONE,leeftijd.jaar,74,2024-10-21T15:12:46.638Z,2024-10-21T15:12:49.350Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,survey,DONE,opleiding,VMBO,2024-10-21T15:12:51.056Z,2024-10-21T15:13:02.366Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,survey,DONE,politiek_int,neutraal,2024-10-21T15:13:02.685Z,2024-10-21T15:13:06.638Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,survey,DONE,politiek_pos,4. midden,2024-10-21T15:13:08.593Z,2024-10-21T15:13:11.805Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,training_intro,DONE,continue,confirmed,2024-10-21T15:13:13.585Z,2024-10-21T15:13:30.308Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,training1,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T15:13:31.167Z,2024-10-21T15:14:26.604Z,
17647,7lkguFRx_T8e7stKpuPslw**,set_53,intro,DONE,intro,confirmed,2024-10-21T15:13:50.311Z,2024-10-21T15:14:03.264Z,
17647,7lkguFRx_T8e7stKpuPslw**,set_53,survey,DONE,geslacht,Man,2024-10-21T15:14:04.281Z,2024-10-21T15:14:06.483Z,
17647,7lkguFRx_T8e7stKpuPslw**,set_53,survey,DONE,leeftijd.jaar,76,2024-10-21T15:14:06.828Z,2024-10-21T15:14:17.521Z,
17647,7lkguFRx_T8e7stKpuPslw**,set_53,survey,DONE,opleiding,VMBO,2024-10-21T15:14:19.202Z,2024-10-21T15:14:23.795Z,
17647,7lkguFRx_T8e7stKpuPslw**,set_53,survey,DONE,politiek_int,Enigszins geinteresseerd,2024-10-21T15:14:24.114Z,2024-10-21T15:14:35.987Z,
17647,7lkguFRx_T8e7stKpuPslw**,set_53,survey,DONE,politiek_pos,2. links,2024-10-21T15:14:40.643Z,2024-10-21T15:14:57.653Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,training2,DONE,fact_opinion,2. Overwegend een mening,2024-10-21T15:14:30.068Z,2024-10-21T15:14:43.068Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,s2041,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T15:14:45.574Z,2024-10-21T15:14:51.604Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,s2042,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-21T15:14:53.967Z,2024-10-21T15:15:01.980Z,
17647,7lkguFRx_T8e7stKpuPslw**,set_53,training_intro,DONE,continue,confirmed,2024-10-21T15:14:59.460Z,2024-10-21T15:15:30.977Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,s2043,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T15:15:03.925Z,2024-10-21T15:15:15.612Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,s2044,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T15:15:17.678Z,2024-10-21T15:15:28.764Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,s2045,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T15:15:31.096Z,2024-10-21T15:15:35.884Z,
17647,7lkguFRx_T8e7stKpuPslw**,set_53,training1,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T15:15:31.844Z,2024-10-21T15:16:00.641Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,s2046,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T15:15:37.892Z,2024-10-21T15:15:44.044Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,s2047,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-21T15:15:46.452Z,2024-10-21T15:15:51.732Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,s2048,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T15:15:53.576Z,2024-10-21T15:16:03.076Z,
17646,7lkguFRx_T8N-53A4vgSEw**,set_52,s2049,DONE,fact_opinion,1. Absoluut een mening,2024-10-21T15:16:04.609Z,2024-10-21T15:16:09.660Z,
17647,7lkguFRx_T8e7stKpuPslw**,set_53,training2,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-21T15:16:03.305Z,2024-10-21T15:17:16.873Z,
